trip_id,user_id,name_user,rut_user,vehicle_id,booking_time,start_time,end_time,status_id,travel_dist,membership_id,price_amount,price_tax,price_total,start_lat,start_lon,end_lat,end_lon
3495,727,Maria Diaz,27665936,11,2022-08-18 07:39:17,2022-08-18 07:45:17,2022-08-19 03:49:17,5,9533,3,24471,4649.49,29120,-33.81718878217436,-71.05157254598325,-34.25384362336116,-70.97736308503576
3496,343,Amanda Willis,70770856,81,2022-07-17 22:25:20,2022-07-17 22:40:20,2022-07-18 12:34:20,6,282900,2,9513,1807.47,11320,-34.27761523019721,-71.20046840458656,-33.70222415486048,-71.05240622972384
3497,55,Dominic Ellis,50121124,69,2022-10-07 00:17:22,2022-10-07 00:26:22,2022-10-07 11:43:22,2,10973,2,22732,4319.08,27051,-34.12626786421433,-70.6499186978542,-34.24939892434777,-71.3515793589334
3498,779,Mary Shepard,29385563,39,2022-04-30 11:55:58,2022-04-30 12:02:58,2022-05-01 05:12:58,2,950287,1,8882,1687.58,10569,-33.55601178888905,-71.40588594984919,-34.082395449337845,-70.80347955600054
3499,654,Susan Fleming,33172956,11,2022-10-25 12:36:11,2022-10-25 12:47:11,2022-10-25 12:58:11,2,2846,2,14456,2746.64,17202,-34.02559095288731,-70.57451021774227,-33.84268786607603,-70.61737364352962
3500,501,Katie Rodriguez,45172988,26,2022-12-21 13:32:52,2022-12-21 13:41:52,2022-12-22 08:00:52,1,58467243,1,7243,1376.17,8619,-33.99906225884819,-70.51946559345237,-34.35059935458679,-70.70198936788702
3501,496,Aaron Pearson,97408753,66,2022-03-01 10:04:22,2022-03-01 10:07:22,2022-03-02 01:59:22,3,54359295,2,17065,3242.35,20307,-33.85521280880047,-70.54466019082298,-34.21731995860948,-70.60266040813713
3502,24,Virginia Walker,10874668,21,2022-01-16 15:09:58,2022-01-16 15:14:58,2022-01-17 00:30:58,6,578289,1,25703,4883.57,30586,-34.31197400550093,-70.72168723153607,-33.92841406980531,-70.79141056359873
3503,156,Heather Wong,88360812,20,2022-10-01 01:33:27,2022-10-01 01:40:27,2022-10-01 22:02:27,1,7859108,3,4959,942.21,5901,-34.17005315931678,-70.82754897759007,-34.46706496545061,-70.6664514513695
3504,911,Alec Morse,41006045,92,2022-06-13 19:58:34,2022-06-13 19:59:34,2022-06-14 11:47:34,6,405821478,3,7850,1491.5,9341,-34.15644257275036,-70.81538869733527,-33.747736677748904,-70.55371593115684
3505,556,James Thompson,99643766,19,2022-09-03 20:14:52,2022-09-03 20:16:52,2022-09-03 22:20:52,2,3,1,29688,5640.72,35328,-34.00692604182605,-70.64869644488834,-34.2917528815569,-71.20742602699268
3506,964,William Sanchez,13159899,36,2022-11-02 10:16:34,2022-11-02 10:26:34,2022-11-03 00:36:34,6,107556120,3,20236,3844.84,24080,-33.93202306987705,-71.04166738575182,-34.199705473140675,-71.07132745145364
3507,501,Katie Rodriguez,45172988,80,2022-03-04 01:00:21,2022-03-04 01:07:21,2022-03-04 10:06:21,3,1260,3,28402,5396.38,33798,-34.32156255337945,-71.1921410566113,-34.33484816586098,-71.34648704055918
3508,45,Jennifer Floyd,99791130,50,2022-12-02 19:16:07,2022-12-02 19:28:07,2022-12-02 21:31:07,2,9,1,23573,4478.87,28051,-33.827525646677444,-70.91545724684654,-33.65712355484425,-71.34025541059059
3509,378,Sandra Hernandez,29475624,49,2022-02-13 06:11:36,2022-02-13 06:16:36,2022-02-14 01:53:36,4,14730677,2,1010,191.9,1201,-33.91180347599838,-71.4611252312084,-33.618110932494154,-71.36881258404156
3510,994,Arthur Ray,11418286,86,2022-04-02 17:13:31,2022-04-02 17:19:31,2022-04-03 14:11:31,2,3147,1,9054,1720.26,10774,-33.68307302828313,-70.67974575948972,-33.74503283311232,-70.56188350661589
3511,67,Aaron Young,50702200,44,2022-04-21 00:20:49,2022-04-21 00:32:49,2022-04-21 18:35:49,4,8304,2,18933,3597.27,22530,-33.68450098140634,-71.364007010086,-33.814083254231114,-70.57518144554292
3512,298,Mary Willis,98750626,21,2022-06-03 12:45:13,2022-06-03 13:00:13,2022-06-04 06:52:13,5,6151548,1,28799,5471.81,34270,-34.49689218836392,-70.65884966694766,-34.48924153587559,-70.62083936732762
3513,504,Caroline Hurst,57794984,4,2022-10-21 11:29:43,2022-10-21 11:33:43,2022-10-21 15:38:43,3,328,2,19962,3792.78,23754,-33.55329738525129,-70.62973594432255,-33.89576994933406,-70.75744899800377
3514,229,Mr. Gavin Whitehead,90199014,46,2022-03-21 06:56:34,2022-03-21 06:58:34,2022-03-21 08:39:34,2,48479,3,7052,1339.88,8391,-33.85765771305518,-71.26714901460115,-34.1631900939737,-70.53555235376827
3515,7,Danielle Alvarez,72360462,64,2022-04-01 03:31:31,2022-04-01 03:35:31,2022-04-01 10:16:31,3,104146,1,17675,3358.25,21033,-34.210695241033044,-71.02020012895596,-34.14481185116565,-71.02960256203393
3516,456,Peter Savage,96531848,37,2022-07-17 14:04:33,2022-07-17 14:19:33,2022-07-18 04:47:33,4,412423,3,25926,4925.9400000000005,30851,-33.65873272256248,-70.9135426598698,-33.78218673631677,-71.36749293458426
3517,54,John Mays,25287824,32,2022-11-01 05:21:09,2022-11-01 05:23:09,2022-11-02 04:36:09,6,7,3,1346,255.74,1601,-33.86036770921341,-71.40148197207921,-33.627279436449754,-70.74157441343384
3518,743,Amanda Torres,92935341,28,2022-10-06 05:23:09,2022-10-06 05:29:09,2022-10-06 10:38:09,3,765716245,1,6152,1168.88,7320,-33.67626724506331,-70.66911046529364,-33.811161744787405,-71.45767804232975
3519,731,Joseph Saunders,43832342,5,2022-08-03 08:53:37,2022-08-03 08:55:37,2022-08-04 07:30:37,4,19,3,22997,4369.43,27366,-34.16497118300869,-71.42734568911007,-34.05954587070472,-71.45348856166335
3520,421,Richard Miller,24154184,39,2022-11-04 02:04:50,2022-11-04 02:07:50,2022-11-04 05:26:50,3,2,3,29675,5638.25,35313,-33.795705400772235,-70.72579917995536,-34.3879371884407,-70.54597043817837
3521,128,Marie Melton,33456802,67,2022-06-13 02:43:05,2022-06-13 02:51:05,2022-06-13 19:17:05,3,49,2,27651,5253.6900000000005,32904,-34.40907691451452,-71.10465442438839,-33.92827619726312,-70.99063562001967
3522,788,Tony Roy,85649133,32,2022-08-08 11:39:08,2022-08-08 11:49:08,2022-08-08 15:45:08,1,13288703,2,11377,2161.63,13538,-33.66443688346745,-70.94603217659518,-34.33115011198188,-71.3479056015358
3523,801,Savannah Allen,67152932,18,2022-11-02 08:51:25,2022-11-02 09:01:25,2022-11-02 10:11:25,5,394659,2,12243,2326.17,14569,-33.5216629430728,-70.7372884124212,-34.3538622518148,-71.08171301551825
3524,561,Jill Castaneda,33482955,92,2022-11-27 04:49:22,2022-11-27 05:02:22,2022-11-27 18:43:22,1,518,2,9363,1778.97,11141,-34.24842907082449,-71.28533519430734,-34.13317407109686,-71.0329200266459
3525,280,Marisa Salazar,65044683,92,2022-04-21 08:37:19,2022-04-21 08:39:19,2022-04-22 02:08:19,1,65,1,22056,4190.64,26246,-34.29439541789669,-70.95749771551912,-34.02742354207989,-70.97861760431482
3526,339,Cynthia Robinson,14030335,67,2022-12-26 23:00:19,2022-12-26 23:11:19,2022-12-27 04:48:19,4,63211483,2,27931,5306.89,33237,-34.47402701439723,-71.17503756914176,-34.36521745044233,-71.34961002368813
3527,851,Robert Thompson,97147597,99,2022-11-01 01:51:27,2022-11-01 02:00:27,2022-11-01 14:31:27,3,191527,1,13567,2577.73,16144,-34.27193666005025,-70.52264603620708,-33.93852156484396,-70.87712222637585
3528,818,Christopher Quinn,67136668,32,2022-09-07 13:51:46,2022-09-07 13:57:46,2022-09-08 02:28:46,1,718396,3,24816,4715.04,29531,-33.69142348883814,-71.159440829491,-33.99046290786214,-70.50521844933988
3529,96,Ellen Thomas,44074735,96,2022-06-03 05:13:56,2022-06-03 05:15:56,2022-06-04 00:02:56,3,21755,1,9862,1873.78,11735,-34.490928266219925,-70.72322089978573,-34.242853104704004,-71.06962902550525
3530,283,Christine Nelson,75102480,35,2022-05-29 04:01:46,2022-05-29 04:10:46,2022-05-30 00:16:46,4,28,2,16548,3144.12,19692,-34.106176863229116,-70.74100093762476,-33.88223674517015,-71.0016883472042
3531,741,Angela Dennis,14340360,45,2022-05-11 11:06:08,2022-05-11 11:14:08,2022-05-12 01:00:08,5,77689,1,21317,4050.23,25367,-33.86200309723261,-70.58911748213765,-33.869075061110834,-71.46121331329091
3532,907,Robert West,55801822,58,2022-05-29 18:09:15,2022-05-29 18:10:15,2022-05-30 17:28:15,2,9758,3,18782,3568.58,22350,-34.229415127725055,-70.76010021703416,-34.220718237887745,-70.70894823863622
3533,614,Elizabeth Snyder,85390260,41,2022-08-16 05:23:41,2022-08-16 05:29:41,2022-08-16 22:29:41,6,29858,3,14840,2819.6,17659,-34.34876162360274,-70.65180315531236,-33.968811876049536,-71.05734846675746
3534,211,Steven Howard,93447800,15,2022-12-31 04:30:57,2022-12-31 04:31:57,2022-12-31 11:36:57,1,3533,3,11588,2201.72,13789,-34.057291591989,-70.53989709327726,-33.800079478508344,-71.25187626835148
3535,20,Angela Hernandez,81504719,79,2022-10-14 04:22:34,2022-10-14 04:36:34,2022-10-14 20:11:34,4,2697573,3,26148,4968.12,31116,-33.81499434039912,-71.08214288781068,-33.66781060459426,-71.14465042782767
3536,825,Anna Allen,30318823,1,2022-02-26 05:24:01,2022-02-26 05:36:01,2022-02-26 14:35:01,6,146983626,1,10229,1943.51,12172,-34.37518352456968,-71.31760367710103,-33.781561640240206,-71.48728582054808
3537,390,Shane Glover,12573710,28,2022-03-04 03:21:35,2022-03-04 03:22:35,2022-03-04 03:58:35,1,673788660,1,6139,1166.41,7305,-33.66338116458369,-71.35711639747535,-33.92340430598167,-70.61639055568152
3538,810,Danielle Thompson DDS,66520105,18,2022-06-23 14:20:25,2022-06-23 14:31:25,2022-06-23 22:50:25,5,3649867,1,23723,4507.37,28230,-33.54787939261801,-70.9664767230026,-33.563300501010744,-70.75439192936072
3539,394,Joshua Johnson,82709615,9,2022-09-27 21:16:17,2022-09-27 21:26:17,2022-09-28 12:43:17,1,871681927,1,27358,5198.02,32556,-34.11802700292467,-70.80932071618972,-33.65481691779237,-71.49417909900299
3540,915,Lorraine Gonzalez,33810461,7,2022-03-20 07:52:08,2022-03-20 07:54:08,2022-03-20 21:02:08,6,81,1,19411,3688.09,23099,-34.29623071993819,-71.1893840651626,-34.487773987197706,-71.40574534530316
3541,205,Casey Mata,18191133,40,2022-09-08 13:27:34,2022-09-08 13:32:34,2022-09-09 12:06:34,2,680,2,15562,2956.78,18518,-34.350590139574095,-71.42827487951678,-33.75956281213899,-71.20949900728955
3542,60,Mrs. Patricia Gordon DDS,55749028,47,2022-01-27 22:03:54,2022-01-27 22:05:54,2022-01-28 12:41:54,5,0,2,21979,4176.01,26155,-33.95560665361922,-71.01444878896238,-33.58922618153188,-71.46291555035376
3543,856,Kevin Stewart DVM,10082967,85,2022-10-19 22:07:26,2022-10-19 22:11:26,2022-10-20 17:35:26,6,72299,1,29139,5536.41,34675,-33.508608564857994,-70.55365800374925,-34.31770424124697,-70.73456613321302
3544,152,Christina Bryant,64569373,39,2022-12-08 20:40:09,2022-12-08 20:54:09,2022-12-08 22:58:09,4,425,2,14244,2706.36,16950,-33.877021772821216,-71.01243175619486,-33.94714270254438,-71.32034109866954
3545,739,Kenneth Thompson,84003062,92,2022-12-14 00:33:52,2022-12-14 00:48:52,2022-12-14 12:01:52,4,234956911,1,13392,2544.48,15936,-34.214841439993926,-70.94611849701633,-33.8690683045561,-70.63721807805777
3546,875,Joshua Burns,18364547,95,2022-09-04 19:51:51,2022-09-04 19:52:51,2022-09-04 21:38:51,3,5,2,15081,2865.39,17946,-34.44430867792376,-70.8813209088444,-34.27763806301813,-71.10073776799399
3547,23,Jamie Gonzales,91633922,22,2022-07-19 12:06:10,2022-07-19 12:17:10,2022-07-19 20:32:10,5,77810852,2,2340,444.6,2784,-33.54851847772486,-70.95883276905698,-33.981374875525425,-71.15024561960294
3548,772,Todd Le,68316830,68,2022-01-23 07:46:48,2022-01-23 07:49:48,2022-01-23 21:07:48,3,505304,2,1616,307.04,1923,-33.66593739073841,-70.86517784883415,-34.12247450787774,-71.03063396582574
3549,559,Kyle Johnson,55358861,91,2022-10-04 03:46:41,2022-10-04 03:53:41,2022-10-04 12:42:41,4,11,1,27525,5229.75,32754,-34.38032888661701,-70.95996636272017,-34.44469736507982,-70.63336686556073
3550,244,John Johnson,43035616,48,2022-06-21 10:26:46,2022-06-21 10:28:46,2022-06-21 14:26:46,5,86936,2,19684,3739.96,23423,-34.26183894639296,-70.63368419150247,-34.45153909700914,-70.66011552248338
3551,352,Richard Rhodes,35110866,69,2022-05-05 23:43:51,2022-05-05 23:47:51,2022-05-06 21:36:51,4,21864207,2,25550,4854.5,30404,-33.79250346092967,-70.91147405783599,-34.47100628200852,-71.28238687575576
3552,207,Amy Morris,60465115,6,2022-05-18 13:10:37,2022-05-18 13:21:37,2022-05-18 14:27:37,5,24,2,27668,5256.92,32924,-34.29371171937507,-70.68998041677293,-33.97331296409837,-70.6693365991147
3553,646,Erica Woods,57229181,23,2022-01-21 14:08:06,2022-01-21 14:14:06,2022-01-21 21:04:06,4,826,2,27724,5267.56,32991,-34.411986795374055,-70.65867677569456,-33.52259478628362,-70.88804574095909
3554,597,David Ayers,85115286,93,2022-07-27 10:53:13,2022-07-27 11:03:13,2022-07-28 01:01:13,3,85918,1,19463,3697.9700000000003,23160,-33.93300845486763,-70.92880521987743,-33.74834477896834,-71.43417082544782
3555,943,Eric Meyer,21986655,29,2022-05-14 05:56:12,2022-05-14 06:04:12,2022-05-14 19:17:12,1,80832,1,15200,2888.0,18088,-34.14727766679322,-70.92309631710444,-34.15433319816429,-70.56230567157499
3556,718,James Hurley,49065320,20,2022-10-10 15:03:12,2022-10-10 15:09:12,2022-10-11 04:40:12,2,72143,2,25964,4933.16,30897,-34.199838790429105,-70.70777727283297,-33.88143003564971,-71.29366254308282
3557,806,Marcus Robertson,77253954,11,2022-03-29 06:10:17,2022-03-29 06:15:17,2022-03-29 08:05:17,3,7679,3,12990,2468.1,15458,-34.027631677333204,-71.37293949738506,-33.792096979096655,-71.1228666753443
3558,502,Francisco Valdez,55916191,83,2022-07-13 23:07:36,2022-07-13 23:09:36,2022-07-14 09:33:36,1,6,3,3786,719.34,4505,-34.40093744948623,-71.08457844202081,-34.37149311787162,-70.89905556426659
3559,144,Melissa Benson,45118615,49,2022-09-02 14:01:28,2022-09-02 14:15:28,2022-09-02 23:08:28,4,16,3,24524,4659.56,29183,-34.3740638723446,-71.37253114146246,-33.761362718766875,-71.39206466379859
3560,501,Katie Rodriguez,45172988,90,2022-07-26 10:17:40,2022-07-26 10:20:40,2022-07-26 12:51:40,1,7297752,2,28474,5410.06,33884,-34.31790659128004,-70.94261567932016,-34.4995603251074,-70.85648077615228
3561,129,Linda Galvan,59549800,91,2022-09-14 21:33:46,2022-09-14 21:45:46,2022-09-14 22:42:46,4,6718,2,11228,2133.32,13361,-33.686126319219426,-70.64706576274558,-34.21156311700212,-70.90391293984776
3562,432,Jacob Hughes,10009420,63,2022-05-11 03:53:08,2022-05-11 04:07:08,2022-05-11 04:31:08,3,67099,3,10881,2067.39,12948,-33.79936113493914,-71.00625386349667,-34.064726366356645,-70.89839749405274
3563,974,Rebecca Kelley,30934370,40,2022-08-25 16:38:15,2022-08-25 16:52:15,2022-08-26 02:26:15,4,46003,3,5731,1088.89,6819,-33.72669595950638,-71.3496879216396,-33.55119008958906,-71.08311235437644
3564,110,Travis Smith,72418655,22,2022-01-13 07:36:13,2022-01-13 07:50:13,2022-01-13 12:06:13,5,2716076,3,2910,552.9,3462,-33.702797049546966,-71.4517573726776,-34.45609393088411,-71.23172469041236
3565,417,Kelly Taylor,97224130,21,2022-01-13 19:00:48,2022-01-13 19:02:48,2022-01-14 08:58:48,6,568176523,3,5120,972.8,6092,-34.05756933732668,-71.2392665309631,-33.71122875818374,-70.74774998684204
3566,402,Lori Moore,85531562,80,2022-02-21 04:48:55,2022-02-21 04:51:55,2022-02-21 14:18:55,4,215604333,2,23861,4533.59,28394,-34.02746438799981,-70.80042460347825,-34.42059684211965,-70.70921003741225
3567,313,Tiffany Pierce,28109190,31,2022-03-29 16:47:38,2022-03-29 16:54:38,2022-03-30 07:40:38,5,6417723,1,19428,3691.32,23119,-34.30010349066461,-71.38209042365177,-34.42198696620077,-70.77689806322499
3568,685,Gregory Glover,12304360,94,2022-05-23 22:15:39,2022-05-23 22:22:39,2022-05-24 15:06:39,1,37739,1,20860,3963.4,24823,-34.14965697964616,-70.88780059632288,-34.37218961697917,-70.84248115012319
3569,463,Jason Scott,78140787,51,2022-09-05 19:34:09,2022-09-05 19:35:09,2022-09-05 23:34:09,3,0,2,5130,974.7,6104,-33.77136247492268,-70.89529886941409,-34.2682815211915,-70.99622956315287
3570,411,Wendy Bennett,92968869,74,2022-05-29 20:50:49,2022-05-29 20:51:49,2022-05-30 06:43:49,3,61,1,18933,3597.27,22530,-34.25303511647247,-71.314771316814,-33.52307200238406,-71.08464409586522
3571,714,Anthony Burke,16692231,87,2022-07-23 12:08:57,2022-07-23 12:15:57,2022-07-24 00:00:57,5,0,2,7834,1488.46,9322,-33.727987092552645,-71.05122684493637,-33.7078564508136,-70.65215509908332
3572,276,Mr. Wayne Flores,10457874,34,2022-02-08 00:44:49,2022-02-08 00:48:49,2022-02-08 19:39:49,4,9,3,4375,831.25,5206,-33.66935151193041,-70.96605174639636,-33.786924642236016,-71.2239342450424
3573,470,David Wright,76997302,32,2022-07-28 22:39:04,2022-07-28 22:41:04,2022-07-29 22:38:04,1,34,2,2498,474.62,2972,-34.29057436656233,-71.0541460808254,-33.778027411999815,-71.10477497437016
3574,431,Gary Lloyd,68731150,74,2022-07-29 18:35:26,2022-07-29 18:40:26,2022-07-30 01:12:26,5,734767,1,5261,999.59,6260,-33.542445977030695,-71.05607016495206,-34.061015092518105,-71.14842929299783
3575,722,Laura Miller DDS,33924773,67,2022-10-05 07:32:21,2022-10-05 07:47:21,2022-10-05 17:10:21,3,185302190,3,7301,1387.19,8688,-33.82037948803828,-70.52217559060897,-33.98448247313041,-71.09678551450487
3576,139,David Thompson,28740406,69,2022-09-26 01:40:55,2022-09-26 01:46:55,2022-09-26 21:40:55,3,319,1,11135,2115.65,13250,-34.042584086604585,-70.82487040686459,-33.557811397983166,-71.47540789475416
3577,583,Emily Cherry,86341338,34,2022-04-04 09:25:58,2022-04-04 09:32:58,2022-04-04 19:38:58,3,59670,2,2165,411.35,2576,-34.11270161968998,-70.99507759299837,-34.372524606654956,-71.25031392529577
3578,424,David Knight,26206335,49,2022-05-05 23:10:49,2022-05-05 23:24:49,2022-05-06 12:09:49,4,469,2,3554,675.26,4229,-33.9838071755848,-70.78525582390964,-34.41687419468182,-70.99017097977027
3579,137,Laura Mccoy,18464799,84,2022-03-03 01:35:17,2022-03-03 01:48:17,2022-03-03 09:32:17,4,732476,3,17612,3346.28,20958,-33.93392478609563,-70.87494756170737,-34.066211567370125,-71.05775717370747
3580,123,Phyllis Rose,32818033,32,2022-11-30 02:04:29,2022-11-30 02:10:29,2022-11-30 08:43:29,4,2399188,1,12081,2295.39,14376,-33.629619338748185,-71.2353020660392,-33.9490790233976,-71.22855333609269
3581,259,Jeffrey Smith,38610508,19,2022-06-16 17:59:54,2022-06-16 18:01:54,2022-06-17 13:22:54,6,34,2,8080,1535.2,9615,-34.359992499080526,-70.51599726763612,-33.65740497657291,-71.49083155761215
3582,714,Anthony Burke,16692231,76,2022-07-29 01:03:56,2022-07-29 01:07:56,2022-07-29 01:47:56,5,42615216,3,17627,3349.13,20976,-34.18731502101093,-71.4908122080375,-33.61831427454259,-71.10796646143596
3583,748,Kimberly Adams,14422112,31,2022-09-18 22:51:04,2022-09-18 22:56:04,2022-09-19 20:45:04,1,47455137,1,2841,539.79,3380,-33.92615863302836,-70.72179845243492,-33.70971309397273,-71.11617794490765
3584,564,Jennifer Jones,30757209,60,2022-02-13 14:20:19,2022-02-13 14:35:19,2022-02-13 21:19:19,4,2433720,1,16844,3200.36,20044,-33.68840063727373,-70.98753743364155,-33.65939278183501,-71.21075399970175
3585,448,Stacey Martinez,61576677,73,2022-03-09 07:59:01,2022-03-09 08:06:01,2022-03-09 19:26:01,5,966919,1,18986,3607.34,22593,-33.78136069409486,-70.99842079106025,-34.3987465053573,-70.67206241485644
3586,137,Laura Mccoy,18464799,2,2022-11-02 15:09:02,2022-11-02 15:12:02,2022-11-03 09:01:02,1,987278277,2,18363,3488.9700000000003,21851,-34.117134102066174,-70.6910243269396,-34.42237405394348,-71.22610526216727
3587,652,Kevin Roman,48116468,27,2022-10-04 20:19:08,2022-10-04 20:20:08,2022-10-05 08:18:08,2,949,3,25755,4893.45,30648,-33.76734236828504,-71.25950722804036,-34.335551141432674,-70.76864296550794
3588,819,Christopher Sandoval,41191408,47,2022-08-24 09:02:03,2022-08-24 09:04:03,2022-08-24 22:30:03,5,56797,2,29617,5627.2300000000005,35244,-34.36923579408021,-70.66652669763202,-33.50415102280226,-71.20949788180725
3589,757,Karen Wilson,81760285,93,2022-02-27 19:28:36,2022-02-27 19:36:36,2022-02-28 06:42:36,3,1484,3,21725,4127.75,25852,-34.31374279121105,-71.30905496906436,-33.81445447792842,-71.04945541984823
3590,476,Rebecca Charles,59959528,96,2022-03-12 21:08:02,2022-03-12 21:19:02,2022-03-12 23:23:02,5,48393,3,22589,4291.91,26880,-33.9941529068113,-70.5430208573163,-33.80255902796678,-70.82756741125716
3591,687,John Maldonado,19680251,70,2022-01-02 05:51:18,2022-01-02 05:54:18,2022-01-02 23:00:18,1,378190,3,6706,1274.14,7980,-34.27824643411399,-70.63948679335543,-34.41899379760968,-70.66363980335373
3592,864,John Garcia,75416183,38,2022-05-23 19:23:00,2022-05-23 19:31:00,2022-05-24 16:43:00,6,52,3,16440,3123.6,19563,-34.2895500662944,-71.4349171534462,-33.933068613701806,-70.63793134441644
3593,732,Heather Hess,67139592,32,2022-06-23 01:03:31,2022-06-23 01:11:31,2022-06-23 09:58:31,5,9242234,1,7774,1477.06,9251,-34.44459545934525,-70.77620166033888,-33.717363588072395,-71.26575183095822
3594,735,Sara Moore,40822912,51,2022-11-09 10:57:19,2022-11-09 10:58:19,2022-11-10 09:04:19,3,6362,3,18287,3474.53,21761,-34.01886658769756,-70.99513091935505,-33.560776847528366,-71.19530785981748
3595,398,Stephen Hinton,47262038,19,2022-04-05 06:20:35,2022-04-05 06:23:35,2022-04-05 08:48:35,2,77,2,16853,3202.07,20055,-33.830278670916755,-71.0532037443558,-33.987257765302495,-70.64056737427615
3596,599,Nathan Miller,50514377,88,2022-11-27 22:30:51,2022-11-27 22:32:51,2022-11-28 10:47:51,1,416463,3,20900,3971.0,24871,-33.99568072957674,-71.16935417247358,-33.7779877546552,-71.24162986178847
3597,407,Tamara Ortiz,51947351,29,2022-04-15 12:58:05,2022-04-15 12:59:05,2022-04-16 09:26:05,4,301729,1,6036,1146.84,7182,-33.57144072904814,-71.35891522426033,-34.23332739122178,-70.72636797524326
3598,455,Tina Briggs,47279554,80,2022-03-03 04:03:57,2022-03-03 04:09:57,2022-03-03 08:00:57,2,217,2,16807,3193.33,20000,-33.64788925231854,-70.84084456988757,-34.44310732669681,-71.39398728517257
3599,355,Amber Garza,99187612,66,2022-10-21 13:29:52,2022-10-21 13:39:52,2022-10-21 17:39:52,1,8180506,1,21534,4091.46,25625,-33.755637869123746,-70.76490061341885,-33.79016850317529,-71.48186552418677
3600,295,Shawn Hardin,81886143,92,2022-12-12 00:19:13,2022-12-12 00:34:13,2022-12-12 03:16:13,3,27,2,1807,343.33,2150,-33.86607758069207,-71.16389763592748,-33.9036774414504,-70.7601310882948
3601,568,Tim Jones,88093822,45,2022-09-18 23:32:11,2022-09-18 23:34:11,2022-09-19 01:31:11,4,7237930,3,1165,221.35,1386,-34.421022933760085,-71.32053993746592,-33.539309306986624,-70.77342801753106
3602,630,Katherine Walker,84767482,87,2022-05-29 21:19:23,2022-05-29 21:25:23,2022-05-30 03:45:23,3,355,3,14527,2760.13,17287,-34.14796134835428,-71.00991433362287,-33.884071472569076,-71.0051497657002
3603,708,Lisa Lee,70270920,57,2022-06-06 11:09:59,2022-06-06 11:23:59,2022-06-07 07:01:59,2,901587,3,4059,771.21,4830,-33.765415901042545,-71.37852329686866,-34.36163342007069,-70.90019738229358
3604,987,Mr. Jeremy Torres,36729496,24,2022-04-05 16:26:03,2022-04-05 16:35:03,2022-04-06 12:27:03,6,309,2,8540,1622.6,10162,-33.529161710311435,-70.85222046212667,-33.83352133719997,-71.44207830670392
3605,662,Tammy Hampton,21168428,93,2022-02-25 20:22:45,2022-02-25 20:37:45,2022-02-26 09:22:45,5,5858,3,29498,5604.62,35102,-34.090287336284796,-71.35473446550277,-33.61731777294528,-70.88554174107452
3606,156,Heather Wong,88360812,40,2022-01-03 18:11:52,2022-01-03 18:23:52,2022-01-04 17:17:52,1,43524,2,1173,222.87,1395,-34.05243312654139,-71.10771037707225,-34.16929377983593,-71.2749779592032
3607,821,Jonathan Baxter,22772833,83,2022-03-14 16:25:57,2022-03-14 16:40:57,2022-03-15 14:51:57,1,9,3,17243,3276.17,20519,-33.53666996620602,-70.71899110169937,-34.01636288904157,-70.67151928834255
3608,569,Angela Ramirez,59630823,24,2022-04-17 08:35:52,2022-04-17 08:36:52,2022-04-18 00:33:52,1,3941729,3,16908,3212.52,20120,-33.69669143232678,-71.17053954655994,-34.391406617356715,-71.00047659326871
3609,973,Sheena Dawson,77391961,55,2022-05-13 10:19:22,2022-05-13 10:21:22,2022-05-13 20:52:22,4,42871745,2,14065,2672.35,16737,-33.58349974399318,-70.72173775142907,-34.10755499570364,-70.79441154502867
3610,371,Antonio Moody MD,11780787,85,2022-03-03 13:19:43,2022-03-03 13:25:43,2022-03-04 04:31:43,4,620071851,3,19145,3637.55,22782,-33.94660465887721,-71.07291348724283,-33.55987995462603,-70.7805601818757
3611,526,Anne Adams,84837657,67,2022-05-28 04:13:25,2022-05-28 04:20:25,2022-05-28 10:01:25,6,4153,2,13074,2484.06,15558,-34.29875329507712,-71.15589777672955,-33.625269887095655,-70.75769280670383
3612,528,Jacob Myers,89166576,26,2022-07-19 02:09:08,2022-07-19 02:18:08,2022-07-19 16:27:08,3,8296,2,19624,3728.56,23352,-34.184338248796664,-71.20148455954158,-33.68605779959068,-70.50517805298178
3613,303,Judy Holloway,46537392,14,2022-06-19 01:48:56,2022-06-19 02:03:56,2022-06-19 08:25:56,3,429643715,2,18088,3436.7200000000003,21524,-34.2190807081384,-71.39492369001718,-34.19819686635419,-70.62489629674015
3614,677,Megan Pratt,32832998,82,2022-10-26 01:54:32,2022-10-26 01:58:32,2022-10-27 00:12:32,4,433053,3,28112,5341.28,33453,-33.936942937192704,-71.0325742068848,-34.18379163691505,-70.76968320547164
3615,70,Julie Collins,33982809,33,2022-04-20 07:50:25,2022-04-20 08:04:25,2022-04-21 06:39:25,6,4333,2,13047,2478.93,15525,-33.82656889641743,-70.62850526911494,-34.048994422510724,-70.74451818317905
3616,735,Sara Moore,40822912,8,2022-11-25 14:46:39,2022-11-25 14:59:39,2022-11-26 04:10:39,6,288,2,16439,3123.41,19562,-33.69658299324215,-70.90352343790929,-34.22409459399276,-70.68923245744628
3617,637,Scott Andrade,59229605,96,2022-06-28 17:42:17,2022-06-28 17:56:17,2022-06-29 06:38:17,5,8,2,5492,1043.48,6535,-34.306334081002774,-71.0167379564056,-34.48083318058859,-71.16434312329835
